dst,repulink_score
1600,0.00019407471618615555
3875,0.00019390413805967736
2813,0.000193786318590631
1206,0.00019372403086975957
552,0.00019349216508456738
3404,0.00019338936297869663
607,0.0001933662280975144
3208,0.0001933252798411429
5569,0.00019314038088917516
1521,0.00019296888086290216
3975,0.00019288434183470507
1990,0.0001927413981322444
1738,0.0001924495538258881
703,0.00019209224330308085
407,0.00019151322757916337
989,0.00019148188792118777
199,0.00019135545150190372
1611,0.00019135408425459175
2056,0.00019079804777241187
4161,0.0001907337936496334
207,0.00019040886121608
1501,0.00019029731714187046
708,0.00018997375772986325
326,0.00018974294812173245
830,0.00018927849613946675
434,0.00018914462074733315
1809,0.00018898042266731724
3821,0.00018889630354623015
1716,0.00018889395086522898
946,0.00018815055914109678
4604,0.00018779796932632257
2315,0.00018772099083716774
1859,0.00018727651005267452
5038,0.00018709912016453374
3185,0.0001869604963677378
2127,0.00018680315798713965
2072,0.00018661727817213022
2472,0.00018655822077344686
4284,0.00018655548035142108
3389,0.00018615389076677527
1253,0.00018587123906352884
358,0.00018585891754530298
3499,0.00018579502205897703
400,0.00018573727283550606
4162,0.00018565825901345045
140,0.00018512371710576115
1379,0.0001846685916595799
1476,0.0001844644499418824
262,0.00018439657779571346
4037,0.00018420339932690634
590,0.00018373272822676614
1741,0.00018371960659868615
2864,0.00018351512476128698
656,0.0001835146067790026
2933,0.00018313771190561328
669,0.00018298281123212874
414,0.0001827799821280923
3923,0.0001826751882686072
1263,0.00018264442711124203
987,0.00018259086424672274
2688,0.000182545252574822
1322,0.0001822905253360324
1492,0.00018225997599168457
2419,0.00018221527729746787
2399,0.00018220729741213297
3189,0.0001815979771098803
845,0.0001812264800301948
2507,0.00018119362176698345
544,0.00018078331461305285
4118,0.00018073075572475725
1647,0.00018051995183179182
1557,0.0001804588355983437
2083,0.00018036995127291165
896,0.00018028497123504384
2333,0.0001802729854736141
1971,0.0001801921422228337
3715,0.00018015096223329629
792,0.00017996643689151788
1289,0.00017978647695619543
5363,0.00017975865373394618
501,0.00017974817534935271
3060,0.00017942337183240046
428,0.00017939929793506413
288,0.00017928292277415723
3136,0.00017916575931179623
1757,0.00017901776482811082
269,0.00017888280338032795
366,0.0001788336500207709
5259,0.00017872511129427866
753,0.0001787178684880702
1736,0.00017867675132218162
3349,0.00017852654127888668
349,0.0001785094435865109
1254,0.00017830312381787912
2012,0.00017824847394217217
423,0.00017820799646930144
2349,0.00017791594231045767
861,0.00017777678964960649
4045,0.00017719096887141797
991,0.00017702637667597613
3450,0.00017535992811973494
766,0.0001752307446794136
2215,0.00017513213855509377
872,0.00017508277150859788
1102,0.00017455239141690693
3462,0.00017448743722084186
1674,0.00017441900993436763
1525,0.0001743274162366187
4562,0.00017428924766168489
229,0.00017402590283710246
3119,0.0001735409333688292
1998,0.00017279577694313743
4187,0.000172594045548831
976,0.000172451387490346
4618,0.00017234103120227255
376,0.000172230975832899
4136,0.0001722134516762626
377,0.00017218721274458998
1873,0.00017213207436437642
2552,0.0001718740178050119
1618,0.00017184406255776535
1655,0.00017163398286730998
773,0.0001713406790660911
913,0.00017116401183946288
653,0.00017110425430992703
3352,0.00017105038821747193
3168,0.0001710485090665996
852,0.00017099684909555754
948,0.00017075002067590693
2064,0.00017053359686242846
1642,0.00017034720795928478
745,0.0001701916348038737
1657,0.0001700079781509935
2566,0.00016991742269488558
2342,0.00016991422575114964
238,0.00016933667960951848
2859,0.00016933167541202744
1256,0.00016916131548317905
2066,0.0001688214756293912
1715,0.0001687927447269333
704,0.0001685301722671531
185,0.00016826161411669942
1806,0.00016825242644882894
2013,0.0001682023696261845
5508,0.00016801087646687384
2311,0.0001677329522574967
1541,0.00016745676968170635
4823,0.00016721069386266613
265,0.00016629108778753828
4379,0.00016626277337550752
2218,0.00016618420821334974
2217,0.00016613981106302565
2042,0.0001656660765973718
2192,0.00016550691126027017
655,0.00016537519592637774
1259,0.00016511022176199602
1465,0.0001650133504424423
2487,0.0001648202293412714
2415,0.00016479804402818105
839,0.00016433103522515234
1045,0.00016376614129023033
629,0.00016356028378135214
1591,0.00016344038141948047
712,0.00016334255390558017
919,0.00016333050694914206
2435,0.0001632014917506345
2683,0.00016310311013160102
2712,0.00016305342796658087
3887,0.0001628779900997397
2640,0.0001628554067787512
851,0.00016270618254956816
734,0.0001625117220126961
4709,0.00016247402902369267
2805,0.00016233995395837562
3901,0.00016228901469553475
1879,0.0001621872430388991
354,0.0001620560915669984
1910,0.00016205112811825136
4081,0.00016158013882828674
1246,0.00016155836916173987
4109,0.0001614610477171583
2686,0.00016130843453978196
926,0.00016080465634670936
2713,0.00016075923527571388
1763,0.0001607415227272074
217,0.00016043185240377237
3006,0.0001603918261707684
932,0.00016016594760636334
5952,0.00015987844340703306
1829,0.00015976965498535546
1152,0.00015948097692765033
1845,0.00015943243351505064
1319,0.00015924350591550108
181,0.00015917165994898955
336,0.0001589446505701996
2027,0.00015885152234599017
1063,0.00015853225188868295
2495,0.00015839529726966432
1914,0.00015833846778612163
2033,0.00015831220763269833
3898,0.00015824329125346768
1410,0.00015808300891153118
3861,0.0001578623794962535
553,0.00015750385577672585
1019,0.00015749061450131614
3317,0.0001572421424917967
3899,0.00015716333073239756
1407,0.00015698447130958913
1231,0.00015695917529847972
2299,0.00015688296589616224
4482,0.00015686980738833766
5955,0.0001566750906424893
2548,0.00015638072289711496
3309,0.00015617129376386014
5649,0.00015609924490232494
5144,0.00015601213169364158
4198,0.00015576132260759795
1520,0.00015573772367764556
1025,0.0001555441721034275
4282,0.00015529264720699177
442,0.00015522873079820037
3062,0.00015517053569147373
649,0.00015433942323033755
3783,0.000154211513245078
2777,0.00015409141431266293
2752,0.00015391875109269245
2297,0.0001538966670228315
2568,0.00015363891952343154
1027,0.00015361120689093557
4046,0.00015329173661417204
1375,0.00015322993969077618
2716,0.00015313585599475115
1296,0.00015308505012410142
3114,0.0001529524851678533
1184,0.00015288231658668102
1220,0.00015272538896746461
2205,0.0001527031488544671
4570,0.0001525822130074227
4558,0.00015253240905855307
5030,0.0001522587931894386
682,0.00015221508824558646
1345,0.00015220161167259623
610,0.00015215349457797423
875,0.0001520186226378052
2284,0.0001520020476367812
1239,0.00015195901651184862
3984,0.0001518485828802794
3138,0.00015130615529462702
1725,0.0001512306408800133
348,0.00015102406937770403
2219,0.00015099054261600615
560,0.00015065870774299344
746,0.00015045588514362414
4890,0.00015039588475116708
4452,0.00015032476642458712
5014,0.00015020539469488023
472,0.0001501758270162453
1546,0.00015016520112562056
4862,0.00015012447145674708
2025,0.00014964011875817716
974,0.00014954166033395312
565,0.00014948212318649574
4761,0.00014935324390016807
3666,0.00014923245914645933
643,0.0001491367582194987
1346,0.00014896234869221184
380,0.00014877613581092358
3293,0.00014877018481198744
2605,0.00014835034047574794
139,0.00014833133763691403
1012,0.00014822987543232233
526,0.00014815871916137708
2255,0.0001481516308605695
795,0.00014812329120503362
3641,0.00014771450731654488
3237,0.0001476383504624332
1309,0.00014754498273233273
4331,0.00014746105893092358
1224,0.00014740282152759049
3233,0.00014734808617438618
693,0.00014734243414448088
2995,0.00014732192289524352
307,0.00014728565464472478
794,0.00014726160809643192
2016,0.0001471657563508439
2409,0.00014688100461952947
3772,0.00014680190893058017
1227,0.00014674081262084122
834,0.00014649378225169314
3105,0.0001463564732690626
3092,0.00014594329053006596
4209,0.00014588319533277274
5411,0.00014588077506155298
1689,0.00014572230067458247
1898,0.00014562322256639828
2812,0.00014559523916762515
2956,0.00014556114516229782
909,0.00014554843720896067
351,0.00014544973547833643
4235,0.00014512054951043067
5103,0.00014511188268374073
3481,0.0001448353025576791
1451,0.00014470400364545102
536,0.00014440302597576915
2032,0.0001443797968374349
5506,0.00014437627165679755
2767,0.00014433603358307193
3600,0.000144333715341601
811,0.00014432294779477385
1324,0.00014431486851014928
765,0.00014366903482659614
2114,0.00014350710422988592
1817,0.00014322579307223034
194,0.00014322275275954123
2146,0.00014318228566657207
5056,0.00014293442602540717
575,0.00014288818982895578
2157,0.0001427970282569939
2631,0.00014264641734044537
1397,0.00014238446565288768
389,0.00014230563247468958
2654,0.00014209012843652803
1434,0.00014200347288493813
2222,0.00014198983568271628
2122,0.0001416935308634612
47,0.00014165553948817752
5921,0.0001416212022764571
1622,0.00014134198642480882
1702,0.00014117648302540713
898,0.00014116747352812398
4003,0.0001411430452968637
240,0.0001410997297142933
2494,0.0001410594227737462
2438,0.00014105898312482296
2310,0.00014102879239762797
799,0.000141014113793922
2381,0.00014090444328089028
666,0.00014076280356726314
3552,0.00014069204373884522
3195,0.0001403823575405535
4824,0.00013995424105275634
3367,0.0001398379095273485
1902,0.00013970768559749063
420,0.00013966249374452888
2496,0.0001395520859965877
617,0.0001392994660344437
3841,0.00013889621981879837
4168,0.00013880849664607673
2980,0.0001384230310967473
2135,0.0001384196426709306
1964,0.0001383635468372828
605,0.00013834068353260395
2037,0.0001381739867145394
1233,0.0001381307378210183
2090,0.00013807406435976377
2373,0.00013801772090838278
133,0.0001379719320621444
5482,0.00013792665817134224
1648,0.00013789003661740512
1727,0.0001374238914193416
1748,0.00013736811844480563
3255,0.00013732327957097822
2424,0.0001370687194585824
952,0.00013705557493131113
4031,0.00013701722781925534
1292,0.0001369949510595978
1036,0.00013683876538644475
2782,0.0001363603014895086
5936,0.00013629144093168434
4027,0.00013624015183246764
4893,0.00013623957400846876
4648,0.0001360716397380302
3236,0.0001357491238650989
2246,0.00013569838229981218
2892,0.00013538914753402433
2052,0.00013535740236476476
1849,0.00013529014656650995
1997,0.00013527406638752257
4301,0.0001352461184604593
4004,0.00013518960538173473
4354,0.0001347169196883989
1226,0.00013462759697342917
1153,0.00013421154277788497
1157,0.00013409225472744526
1314,0.00013365799068530297
2132,0.00013327339552122831
2043,0.00013294561444399263
5759,0.00013268498981891606
2964,0.00013258475718044426
5412,0.00013255733389808653
1460,0.00013236120935297422
2202,0.0001322135065066367
1154,0.00013204745279510622
3280,0.00013203165813505466
2200,0.00013198892842424055
260,0.00013190075866630817
2693,0.0001318882517964958
2944,0.0001318207717587365
1147,0.0001318127082426954
5422,0.00013179542185497422
2044,0.00013168531695638124
5929,0.0001315335465311135
996,0.00013151418521548672
4779,0.0001314992271383644
3512,0.00013138139430996933
1811,0.0001313101406407942
2443,0.00013094402870044726
709,0.0001308259217366052
5428,0.00013079627083654967
4937,0.00013078396621493633
2524,0.00013072734097505358
1713,0.0001305542473279627
1269,0.00013054105669972632
1776,0.00013028925357431797
448,0.0001302785001614164
3507,0.00013002454035951962
5025,0.00012993082749085042
2878,0.00012989434705623903
892,0.00012984168129587497
4040,0.00012981942330794768
915,0.00012973648576624275
613,0.00012965694804712582
2821,0.00012961141123344247
2234,0.00012958567077783883
3327,0.00012951822358070613
4931,0.0001295169219779933
2991,0.0001294975778562871
5250,0.00012931894801731624
805,0.00012913077369630465
3824,0.00012906723981768032
941,0.00012893353651679645
370,0.0001288350055700031
3277,0.00012876752382660878
2275,0.0001287042907969916
1236,0.00012846414755099443
189,0.0001283716892538285
4334,0.00012821039026116368
403,0.00012805676277660849
1388,0.0001280521362175731
3767,0.0001280391851614125
985,0.00012793239167487388
5951,0.00012791255084460037
971,0.0001278405721882914
263,0.00012768517614498642
3533,0.0001276241365890464
5199,0.0001275887151475104
2446,0.0001275510057232225
867,0.00012752272994260135
2479,0.0001273705962970802
5117,0.00012724606335371544
1937,0.00012722097332290325
2304,0.00012708167062130504
172,0.0001267683063593804
702,0.00012669096743992458
2408,0.00012667529960741497
173,0.00012666161149965213
234,0.00012652620043299343
2652,0.00012639373144232734
5260,0.00012638466391448272
957,0.0001263382159981063
3273,0.00012626875541953318
3531,0.00012622097184511908
2970,0.0001260095584744484
1295,0.00012596349265726133
3146,0.00012567640046170632
2161,0.00012550420730066478
2644,0.00012537687458178992
5614,0.00012523687328965723
2637,0.00012517520063408006
314,0.0001250529845356472
4115,0.00012496730670802803
2770,0.0001248872474400674
835,0.00012487225602618232
2379,0.0001247911665916197
4454,0.00012460629703121113
264,0.0001245759046692581
3810,0.0001245496290901677
3534,0.00012444921922490779
963,0.0001242412486601894
1507,0.00012423508695462
2289,0.0001241724832466548
2535,0.00012413854082986148
2047,0.00012412534328780264
3316,0.00012397447948927655
577,0.000123790916912857
5064,0.00012374656809731937
4419,0.00012357556910070648
4084,0.00012342965242986457
4451,0.00012334051285221967
176,0.00012328438776037088
1761,0.00012318327925962225
424,0.00012316355536214774
3830,0.0001231084470925109
1550,0.00012308440299395445
3684,0.00012281093316051948
2093,0.00012273315427648485
2008,0.00012269378083461338
1340,0.0001226883567453436
315,0.0001226166018662325
2171,0.00012219678190389954
3341,0.00012208898686109018
2948,0.00012205656958341529
3036,0.0001219197149857875
145,0.0001219117862991956
4097,0.00012189159691798657
2411,0.00012184007812454271
2839,0.0001217769026329746
4170,0.00012146224612043142
3284,0.00012144986806348181
2536,0.00012137464826332665
2692,0.00012126681393799877
4592,0.0001212549859598473
1787,0.0001210500010292295
161,0.00012098840044416635
367,0.00012072809523385775
542,0.00012053721380279645
1165,0.00012033481942694633
4179,0.00012029911639831934
3725,0.00012027639511937938
3982,0.00012007318438354206
5933,0.00012000967712833118
1559,0.00011977784409573591
3181,0.00011965267955287897
323,0.00011951362208864444
3428,0.00011900830956049046
3980,0.00011898937532939091
5619,0.00011889060773845988
698,0.00011888125545900935
1325,0.00011886986752920086
5206,0.00011876679857415049
3361,0.00011844974089195128
818,0.00011833874869873213
4039,0.00011824530071172737
3505,0.00011824497215533989
927,0.00011822757070145709
183,0.00011821903793091251
1083,0.0001182138386522586
620,0.00011817101657173459
3500,0.00011810512545144582
3797,0.00011802517892581066
4280,0.000117995080514849
3622,0.00011790980896619671
1717,0.00011773843211268225
2076,0.00011772183436803639
496,0.00011767187332155355
911,0.00011766835699649816
2823,0.00011760075563082751
2121,0.00011742195518497803
2871,0.00011739596432919738
3703,0.00011739239974820157
3326,0.00011737780532042128
2814,0.00011732455354457836
2461,0.00011726216548671303
1518,0.00011716806098135194
1931,0.00011716181190031129
1544,0.00011702536481139946
1264,0.0001169691671088275
3864,0.00011693576748645775
1938,0.0001168033426598585
328,0.00011674857977452433
86,0.00011669361561384795
4308,0.00011667444405489928
3020,0.00011647975584647481
3957,0.00011607902849674393
1526,0.00011596365687256326
1513,0.00011591966176358033
2963,0.00011575262778808078
1532,0.00011560621633877365
2226,0.00011558103934269518
2221,0.00011555841094967192
4244,0.0001155213074369427
4163,0.0001155026643115462
5414,0.00011548436561634865
3974,0.00011536813663185021
748,0.00011518907021524715
2131,0.00011517421111802403
1384,0.00011501758163314716
5386,0.00011500796808801412
2281,0.00011500395275309996
2151,0.00011497329699875573
3919,0.00011473717223309155
1792,0.00011469261422804655
339,0.00011463359517175896
1402,0.00011448807082122575
3454,0.00011447417203818162
327,0.00011441402040987859
2795,0.00011423254713034164
1803,0.00011416140239138315
2254,0.00011393862328450679
2430,0.00011387119642833575
5827,0.0001137009267730095
658,0.00011369796048896697
5098,0.00011357394949530907
2102,0.00011351066962362715
2386,0.00011349784475635405
582,0.00011349660513601822
4954,0.00011317155398194714
840,0.00011299984309059345
1002,0.00011291051799788969
3275,0.00011272303873802041
677,0.00011271367898557813
1286,0.00011268118821860119
5934,0.00011265120467395816
3981,0.00011260814531571973
5623,0.0001123897382263434
514,0.0001122349640918869
52,0.00011187068706353013
1248,0.00011179406493820273
1069,0.00011178674483623482
1700,0.00011175208527420931
2053,0.00011155091288015308
2694,0.00011145786774303307
3687,0.00011136843519710967
1878,0.00011132755021177579
3264,0.00011117699955503311
1244,0.00011111531579869071
1483,0.00011105535415371657
286,0.00011085580388580849
2685,0.00011077420326202107
4055,0.00011067331626139614
5287,0.00011052812382830577
3054,0.00011035346701301244
1133,0.00011032732022069932
3966,0.0001102842151531616
3103,0.00011022714582234999
960,0.00011015610802377204
1533,0.00011004038145415846
624,0.00010987781493955833
1527,0.00010982616947934485
232,0.00010967114179384193
2337,0.00010951578620795478
3106,0.00010946683810819862
4840,0.00010943728685245118
456,0.00010936042687059326
1561,0.0001093183360903847
4490,0.00010922223006301248
661,0.00010921514950988057
1305,0.00010919675812752532
196,0.00010912632062954571
2363,0.00010906603293945194
4041,0.00010904206952504814
2750,0.00010892624608242135
4252,0.00010879731195142283
692,0.00010877407209401599
3659,0.00010876541737343503
2771,0.00010867126512002197
1895,0.00010842669626585858
3422,0.00010838718364212629
2084,0.00010821243651613122
614,0.0001081377358311633
5438,0.00010809732748984924
4122,0.00010805204615518597
2116,0.00010793349585416884
1186,0.00010753148533560402
3502,0.0001074875826177702
3335,0.00010735143716473544
1408,0.00010682388631381468
2562,0.00010669622466185357
1359,0.0001066365754634214
5590,0.0001066118573525067
5596,0.00010657960466533971
5947,0.00010636169954794998
2098,0.00010629633619866588
2004,0.00010625344742457437
2160,0.0001061535134152368
1404,0.00010586695509894899
3420,0.00010579946698432062
3624,0.00010577734418958669
2987,0.00010556669603729793
2758,0.0001055613796941317
2235,0.00010544210067230756
1320,0.0001054407573376582
2550,0.00010539170923352088
2577,0.00010522406810535689
3229,0.00010474050002250015
3249,0.00010463859740846254
1864,0.00010455446685182027
3285,0.00010451895145833798
1032,0.00010443676076822709
1260,0.00010439653768635548
3511,0.00010439419600302074
4183,0.00010428675635502247
1418,0.00010418512477630786
5831,0.00010404926084775214
778,0.000104036726989936
392,0.00010389879252383561
2817,0.00010365995015070405
1370,0.00010360348410900527
4519,0.00010341267980887605
3173,0.000103397633759457
2195,0.0001033361760604055
873,0.00010330891878564499
890,0.00010324171393125967
3627,0.0001032286182625453
1104,0.00010311965357058302
2065,0.00010265377279449246
5061,0.00010264096398670992
1740,0.00010252175002813688
5943,0.00010247363234636767
3029,0.00010242761772622128
4036,0.0001023736240390628
5228,0.00010234575402040395
4567,0.00010233155240231728
1090,0.00010224005452567241
1071,0.00010213461673609826
3198,0.00010210156014464997
1664,0.00010209896643588944
4899,0.00010209100560177283
371,0.00010200747026752212
815,0.00010199267045139333
944,0.00010195398374917776
5140,0.00010191560117431712
5286,0.00010190786186789843
4123,0.00010190418629897892
3276,0.00010180155618667688
3459,0.000101560177906846
5541,0.00010153757032444272
562,0.00010147064885438942
175,0.00010141792402147062
4342,0.00010140010005378008
6004,0.0001013799352778027
787,0.00010137628861115853
1781,0.00010131813097816314
833,0.00010130657494736127
3836,0.00010121580702537894
4434,0.00010120442155686968
1758,0.00010115721245798852
1877,0.00010115030749430623
3866,0.00010114266853997798
2232,0.00010092270588919671
137,0.00010091457673598909
5299,0.00010090842785470984
2475,0.0001008761587817318
3879,0.00010086303505671381
1127,0.00010079650558234391
1283,0.0001007854405230197
5415,0.00010076304585922057
211,0.0001007326832578463
4007,0.00010071821883301126
4423,0.00010066731153915723
826,0.00010059842278128416
4231,0.00010041477689054246
1580,0.00010036521613187691
1262,0.00010036121816796252
2540,0.00010030550147370933
279,0.00010017757703142984
2901,0.00010014520929409182
2175,0.0001001227087789196
4062,0.00010004918039396458
4096,0.00010003022849255263
2051,0.00010002001822250613
4421,0.00010000286249443946
439,9.976268732883348e-05
1976,9.963992550721221e-05
2553,9.957715726456788e-05
4965,9.94888899810591e-05
3504,9.947943084668672e-05
294,9.93639775790361e-05
5353,9.933217707778863e-05
5209,9.924098620147967e-05
498,9.917476015284461e-05
609,9.915196765596472e-05
4333,9.913442964219739e-05
5689,9.91182773514419e-05
1981,9.889783263713606e-05
2366,9.876517950407542e-05
1310,9.862435824108904e-05
3547,9.841337189747514e-05
4002,9.835915596977026e-05
3120,9.826018795498621e-05
710,9.820998897696482e-05
1773,9.815811397365009e-05
2316,9.7949959961339e-05
4573,9.780940864102636e-05
1653,9.779188664978999e-05
2559,9.775346500331592e-05
5404,9.770457648944068e-05
5296,9.764317575261786e-05
676,9.761045772728105e-05
2594,9.75062162294266e-05
4424,9.75046147414927e-05
5602,9.745540762584934e-05
2633,9.74076301810125e-05
2899,9.711694786356284e-05
4396,9.711316843261092e-05
106,9.701113662298252e-05
1170,9.699633827409163e-05
4078,9.682581243690923e-05
864,9.680749490882987e-05
1780,9.679141149370017e-05
1783,9.674872447669646e-05
4189,9.67052286274235e-05
2269,9.666494379477112e-05
2906,9.666124867579465e-05
599,9.641864649563952e-05
422,9.629424627467869e-05
5525,9.627014078680852e-05
5317,9.606004988908318e-05
3776,9.59301617774436e-05
1126,9.592176852697993e-05
302,9.589583734610135e-05
5417,9.58711159128802e-05
5297,9.586938336526538e-05
316,9.586802444097305e-05
1105,9.577848380861966e-05
3597,9.577454844489126e-05
1420,9.574803249005908e-05
1955,9.561753411584086e-05
4857,9.560173457367006e-05
2682,9.557554262378829e-05
174,9.543071360217364e-05
980,9.535921083866272e-05
2679,9.532278580161047e-05
364,9.53039191880962e-05
3342,9.520602016693416e-05
147,9.507265149102107e-05
2050,9.498341253054597e-05
1542,9.497448475548917e-05
912,9.490210197276309e-05
4382,9.48998558238543e-05
4261,9.458341970116911e-05
1006,9.450729471618948e-05
1110,9.448174529615112e-05
1514,9.444437724101313e-05
2808,9.443874388133972e-05
248,9.433787050206435e-05
2478,9.419202156283531e-05
5761,9.41169344589296e-05
4524,9.411631642221618e-05
4946,9.407633599110679e-05
1120,9.400177119531781e-05
4195,9.381323484760858e-05
3769,9.369286482166596e-05
3160,9.363636238177937e-05
1183,9.361720895300587e-05
5965,9.345345174314909e-05
1762,9.331525818484012e-05
4047,9.331015443190372e-05
945,9.328054723158471e-05
2126,9.326383697807415e-05
1510,9.31419664174941e-05
2036,9.31339717225311e-05
1169,9.312559687627864e-05
3476,9.305347432655735e-05
4523,9.303979103463538e-05
317,9.298396737429874e-05
2630,9.278185651581295e-05
1789,9.263986091336678e-05
940,9.260552499060855e-05
2582,9.257952707710323e-05
3506,9.255085229969462e-05
569,9.253398442729507e-05
3001,9.239842763683761e-05
822,9.234654523488533e-05
3479,9.220779146290412e-05
3417,9.21918421721349e-05
3143,9.182928332525565e-05
5949,9.179251423962506e-05
5104,9.178032077417806e-05
4356,9.175690674024165e-05
1554,9.172185293725187e-05
3915,9.170944937785101e-05
3973,9.13454886655426e-05
2006,9.133422485479166e-05
3869,9.114491056380661e-05
466,9.110202383988595e-05
2866,9.108391935550464e-05
5458,9.10829092218731e-05
947,9.10798653467853e-05
1650,9.104997599926708e-05
3585,9.09618964211272e-05
934,9.087117927294144e-05
4269,9.083629053836712e-05
1282,9.079922724233703e-05
2567,9.069538596993602e-05
5063,9.056854562495363e-05
1654,9.055691435444489e-05
1112,9.049821575290336e-05
4287,9.049262298373022e-05
1923,9.045651382309745e-05
4800,9.045253598467238e-05
3346,9.037431594813767e-05
2483,9.025154299620833e-05
4167,9.021112085402014e-05
2978,9.013727071129134e-05
3101,9.007922105760954e-05
1475,9.00452072448825e-05
1331,8.999716407968049e-05
1551,8.996858968783946e-05
2873,8.992269798714215e-05
5969,8.990976089060588e-05
2610,8.98899004127813e-05
478,8.988149778686217e-05
306,8.973637580871337e-05
3928,8.961507619768259e-05
2197,8.959606749047413e-05
352,8.957758593337945e-05
4150,8.952178519051456e-05
4283,8.946852059841232e-05
670,8.943978801378485e-05
2248,8.934953455513547e-05
2865,8.933527201910717e-05
2257,8.932205440246248e-05
2029,8.928614342650328e-05
3292,8.923716968539219e-05
4061,8.911875100694225e-05
1839,8.904927144595852e-05
2416,8.900656461438226e-05
2696,8.897378634330489e-05
1592,8.892023330570528e-05
4395,8.89098511266665e-05
5680,8.89003216969083e-05
4075,8.885675260118397e-05
2819,8.873066112948093e-05
1293,8.872539989898772e-05
2325,8.871230209728013e-05
182,8.862930210470316e-05
2429,8.860795212522283e-05
1461,8.856365313833705e-05
5249,8.849047166378194e-05
1649,8.843086439328809e-05
2744,8.842444656074745e-05
4042,8.840349358480636e-05
3391,8.828622956081025e-05
1486,8.828030965102687e-05
4841,8.827123111729182e-05
1427,8.823218837858356e-05
1857,8.806340052334997e-05
4414,8.795567697176525e-05
3583,8.792997437347049e-05
2876,8.786252668598311e-05
3410,8.780245736110804e-05
1123,8.779855733671073e-05
581,8.770199023208855e-05
2449,8.76147276401862e-05
754,8.75675831402731e-05
2754,8.744315863567641e-05
998,8.740111087808395e-05
1161,8.731203088900986e-05
4838,8.726069434195588e-05
2549,8.721706236771821e-05
611,8.718297287780374e-05
1665,8.715751696991264e-05
3368,8.710963110540082e-05
4017,8.704280431881123e-05
4458,8.697196446892041e-05
2749,8.682651192756421e-05
4615,8.648835537734387e-05
2341,8.622753025055715e-05
2726,8.616328557495399e-05
5806,8.613485092365875e-05
1067,8.602024010924678e-05
5457,8.599893243794385e-05
3214,8.598491736799787e-05
5972,8.59283789746851e-05
277,8.590190026951005e-05
4076,8.584275029306765e-05
4278,8.580929668738286e-05
1238,8.574706165293129e-05
5845,8.574494524122654e-05
1718,8.56684880932902e-05
1517,8.565876173063857e-05
4608,8.561846970839679e-05
4639,8.56062899501365e-05
2204,8.555735110701577e-05
4164,8.555105092455871e-05
874,8.549391449051203e-05
3743,8.54378510458876e-05
2746,8.543668098013806e-05
507,8.542141376915863e-05
4406,8.537951753266574e-05
3922,8.537841837581905e-05
4337,8.514545223727919e-05
4340,8.502222009104318e-05
1052,8.498379696556682e-05
3225,8.497390751989251e-05
1192,8.493275312644545e-05
3996,8.492952018002748e-05
2714,8.491726790015304e-05
1951,8.489508539840186e-05
5636,8.485333429930243e-05
1435,8.482960101499915e-05
2634,8.480596107135742e-05
4165,8.47949552361746e-05
2180,8.475761835564077e-05
541,8.466007292462683e-05
2103,8.446182594837651e-05
2672,8.441023233937776e-05
3155,8.44087805631712e-05
5177,8.428572868086869e-05
3548,8.424720135265224e-05
525,8.408914188546968e-05
5143,8.397950846366222e-05
4599,8.39725189912174e-05
4478,8.397208231873572e-05
1891,8.377837011932603e-05
986,8.366516305087443e-05
1915,8.359853119952186e-05
3689,8.350684653544886e-05
1132,8.346160034183119e-05
992,8.346045798986756e-05
584,8.34438943451853e-05
3697,8.329943688605052e-05
5829,8.326709541028941e-05
4361,8.324322054852357e-05
517,8.320968904439309e-05
2958,8.320542451605675e-05
1658,8.317331451896553e-05
3005,8.313209790623445e-05
2938,8.308910580348025e-05
3425,8.308510282773645e-05
5635,8.306715254375489e-05
2335,8.300929731273714e-05
4120,8.300654383173752e-05
1503,8.300473168897119e-05
1676,8.298042209813106e-05
5359,8.288374320707969e-05
4035,8.280956014217544e-05
4204,8.267754241241172e-05
842,8.267156816841558e-05
2731,8.261210152254211e-05
4005,8.256830643211522e-05
2497,8.250721399596627e-05
1800,8.250623081620914e-05
1338,8.250516828374318e-05
964,8.249413898045353e-05
5953,8.244948207412408e-05
4393,8.236638307308602e-05
1919,8.236499547283794e-05
1820,8.235876997308666e-05
1270,8.233610720332909e-05
5275,8.233320573927872e-05
4010,8.213695021863513e-05
1463,8.2112063291036e-05
4051,8.206686098297999e-05
5613,8.193996517840179e-05
5423,8.193576825843504e-05
591,8.186082740049495e-05
4177,8.181989429748257e-05
870,8.181652647849138e-05
2593,8.181226725157563e-05
4353,8.167917877141954e-05
2156,8.167790823058136e-05
3549,8.166489327190542e-05
3620,8.164587425328693e-05
1823,8.153005594716491e-05
2088,8.13536482597332e-05
1299,8.109217803497258e-05
1159,8.10490729545367e-05
1122,8.10037116810561e-05
4285,8.09728332657336e-05
1775,8.093855569303341e-05
5142,8.079331406175407e-05
1697,8.076806987499691e-05
2939,8.067101345777792e-05
4422,8.063897487084988e-05
1814,8.059349726763358e-05
5618,8.055587983566838e-05
1125,8.037495905036567e-05
2082,8.034967454974103e-05
5212,8.034363830640784e-05
2312,8.022272866033314e-05
3268,8.019462800750192e-05
749,8.013706800991542e-05
5309,8.011016265153527e-05
1944,8.009281341981348e-05
2589,7.99876038095632e-05
2258,7.993630780230898e-05
5273,7.984031599772984e-05
3464,7.979776811970893e-05
